new_id,id,assoc_wdid,assoc_stream_id,water_division,water_district,stream_name,structure_category,location_on_google_maps,latitude,longitude,ah_tot_score,ph_tot_score,rec_tot_score,wc_tot_score
967,693,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0451763465673,-107.30340326298,20z",38.0452,-107.3034,0.671730658,0.204622827,0.651236474,0.486328811
968,694,6201621,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0437694108262,-107.302717313888,20z",38.0438,-107.3027,0.671730658,0.204443648,0.651706777,0.486328811
969,696,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0246439894172,-107.314528816231,20z",38.0246,-107.3145,0.776151808,0.006271278,0.33013382,0.601496498
970,701,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@37.9067053094289,-107.374318317923,20z",37.9067,-107.3743,0.847329445,0.003762767,0.248122263,0.601922954
971,734,6800602,185397,4,68,Uncompahgre River,Grade Control Structure,"https://www.google.com/maps/@38.037825953809,-107.679875395582,20z",38.0378,-107.6799,0.6318224,0.260705967,0.652423234,0.504057357
972,741,7200762,45730,5,72,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.1278686201999,-108.325482061007,20z",39.1279,-108.3255,0.660025935,0.141372514,0.322777413,0.679985508
973,749,,45730,5,39,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.5469362410392,-107.600369233296,20z",39.5469,-107.6004,0.698436757,0.315176492,0.642000014,0.161375081
974,751,,45730,5,39,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.5558529563987,-107.564774420203,20z",39.5559,-107.5648,0.7044298,0.314818133,0.639745354,0.628530906
975,753,,45730,5,39,Colorado River,Grade Control Structure,"https://www.google.com/maps/@39.5731623137056,-107.47159527169,20z",39.5732,-107.4716,0.689301444,0.318222541,0.636850452,0.636169097
976,773,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.1072297833465,-106.009313066406,20z",40.1072,-106.0093,0.658741812,0.113062175,0.632943375,0.502821913
977,774,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.1074021917171,-106.008232017596,20z",40.1074,-106.0082,0.663321612,0.113241355,0.633516433,0.544774913
978,790,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.1381094084404,-105.873282682382,20z",40.1381,-105.8733,0.598117091,0.138864003,0.293245138,0.480500032
979,793,,45730,5,51,Colorado River,Grade Control Structure,"https://www.google.com/maps/@40.275844,-105.8520612,255m/data=!3m1!1e3",40.2759,-105.8509,0.726450098,0.140476617,0.313128181,0.594888628
980,797,,174812,5,38,Roaring Fork River,Grade Control Structure,"https://www.google.com/maps/@39.4080973654657,-107.187456888705,20z",39.4081,-107.1875,0.436739477,0.324852177,0.967768747,0.398619413
981,806,,174812,5,38,Roaring Fork River,Grade Control Structure,"https://www.google.com/maps/@39.3684227089154,-107.047463784695,20z",39.3684,-107.0475,0.41141561,0.326106433,0.978646668,0.563467166
982,823,,174812,5,38,Roaring Fork River,Grade Control Structure,"https://www.google.com/maps/@39.2148014011479,-106.850624072576,20z",39.2148,-106.8506,0.697950039,0.316609927,0.687769059,0.669193112
983,838,,174007,5,37,Eagle River,Grade Control Structure,"https://www.google.com/maps/@39.6487110398722,-106.839564686205,20z",39.6487,-106.8396,0.63039485,0.325748074,0.652429891,0.499857909
984,849,3701118,174007,5,37,Eagle River,Grade Control Structure,"https://www.google.com/maps/@39.635009654954,-106.531724780884,20z",39.635,-106.5317,0.587752619,0.320014334,0.652437213,0.377826942
985,873,3601119,173194,5,36/WHT,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.970053865414,-106.363133730841,20z",39.9701,-106.3631,0.612951097,0.101415517,0.600210781,0.53015001
986,882,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.8099991502357,-106.18949412325,20z",39.81,-106.1895,0.725667842,0.111449561,0.239345128,0.548702142
987,885,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.7868341920396,-106.160910539364,20z",39.7868,-106.1609,0.604584855,0.104103207,0.257721427,0.492720363
988,890,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.705923,-106.111118,20z",39.7059,-106.1111,0.675555134,0.096577674,0.316460468,0.555433797
989,894,3601124,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.6318706722372,-106.072780679429,20z",39.6319,-106.0728,0.385002211,0.09209819,0.652463409,0.440445386
990,897,3601124,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.6286874041042,-106.072249990801,20z",39.6287,-106.0723,0.524775116,0.093352446,0.6524304,0.295989219
991,898,3601125,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.6279742298203,-106.072482928409,20z",39.628,-106.0725,0.514195779,0.094069163,0.6524304,0.572399203
992,900,,173194,5,36/TAW,Blue River,Grade Control Structure,"https://www.google.com/maps/@39.5035754946321,-106.048252728019,20z",39.5036,-106.0483,0.557116867,0.497043541,0.659137707,0.575993616
993,905,,178386,5,51,Fraser River,Grade Control Structure,"https://www.google.com/maps/@40.0973335567546,-105.972260024621,20z",40.0973,-105.9723,0.599500297,0.122379502,0.652147453,0.483072214
994,922,,172505,6,58,Elk River,Grade Control Structure,"https://www.google.com/maps/@40.5091617248385,-106.960307411244,20z",40.5092,-106.9603,0.581565941,0.071134205,0.29580458,0.591996941
995,952,,204653,6,43,White River,Grade Control Structure,"https://www.google.com/maps/@40.0335774662815,-107.855081783174,20z",40.0336,-107.8551,0.605803951,0.033327361,0.313854231,0.62501344
996,1025,,201753,7,32,McElmo Creek,Grade Control Structure,"https://www.google.com/maps/@37.3236933601636,-109.015566745094,20z",37.3237,-109.0156,0.593623687,0.046765813,0.118295353,0.513540388
997,1043,,1454998,7,29,San Juan River,Grade Control Structure,"https://www.google.com/maps/@37.1103439895895,-107.046080666224,20z",37.1103,-107.0461,0.678435077,0.22343666,0.561167774,0.507595577
998,1044,,1454998,7,29,San Juan River,Grade Control Structure,"https://www.google.com/maps/@37.1111862305209,-107.045658161011,20z",37.1112,-107.0457,0.587755044,0.223078301,0.561728628,0.493701221
999,1086,,902295,7,34,Mancos River,Grade Control Structure,"https://www.google.com/maps/@37.3267910226874,-108.329725549339,20z",37.3268,-108.3297,0.606232729,0.101057158,0.309020725,0.558621447
1000,1167,,938722,7,31,Los Pinos River,Grade Control Structure,"https://www.google.com/maps/@37.3446529006027,-107.622928101104,20z",37.3447,-107.6229,0.629740245,0.109836947,0.262851522,0.508706946
1001,91,,201759,1,8,South Platte River,Recreation,"https://www.google.com/maps/@39.6341901787658,-105.017983614184,20z",39.6342,-105.018,NA,NA,NA,NA
1002,183,,205012,1,5,Saint Vrain Creek,Recreation,"https://www.google.com/maps/@40.154843297661,-105.092495388713,20z",40.1548,-105.0925,NA,NA,NA,NA
1003,308,,181805,1,7,Clear Creek,Recreation,"https://www.google.com/maps/@39.7540261199596,-105.229693537598,20z",39.754,-105.2297,NA,NA,NA,NA
1004,335,1100516,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.2094159999374,-106.353318000461,20z",39.2094,-106.3533,NA,NA,NA,NA
1005,338,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.1892079996784,-106.342817999948,20z",39.1892,-106.3428,NA,NA,NA,NA
1006,339,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.1802460003752,-106.330172000571,20z",39.1802,-106.3302,NA,NA,NA,NA
1007,340,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@39.1000270001679,-106.292781000379,20z",39.1,-106.2928,NA,NA,NA,NA
1008,342,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@38.8476850003141,-106.122409000214,20z",38.8477,-106.1224,NA,NA,NA,NA
1009,357,,78956,2,14,Arkansas River,Recreation,"https://www.google.com/maps/@38.2709230001333,-104.641152000564,20z",38.2709,-104.6412,NA,NA,NA,NA
1010,466,,78956,2,11,Arkansas River,Recreation,"https://www.google.com/maps/@38.5390496552807,-105.991924885186,20z",38.539,-105.9919,NA,NA,NA,NA
1011,468,,178354,1,6,Boulder Creek,Recreation,"https://www.google.com/maps/@40.0135573790693,-105.299281523526,20z",40.0136,-105.2993,NA,NA,NA,NA
1012,469,,78956,2,12,Arkansas River,Recreation,"https://www.google.com/maps/@38.4367213516828,-105.241250711711,20z",38.4367,-105.2413,NA,NA,NA,NA
1013,470,,1385432,3,20,Rio Grande River,Recreation,"https://www.google.com/maps/@37.8212393916592,-106.905025985965,20z",37.8212,-106.905,NA,NA,NA,NA
1014,485,,1385432,3,20,Rio Grande River,Recreation,"https://www.google.com/maps/@37.6858345594634,-106.352456874188,20z",37.6858,-106.3525,NA,NA,NA,NA
1015,527,,190624,3,21,Alamosa River,Recreation,"https://www.google.com/maps/@37.2905500535361,-106.12970006066,20z",37.2906,-106.1297,NA,NA,NA,NA
1016,535,,190624,3,21,Alamosa River,Recreation,"https://www.google.com/maps/@37.2862632909112,-106.108582727017,20z",37.2863,-106.1086,NA,NA,NA,NA
1017,545,,190624,3,21,Alamosa River,Recreation,"https://www.google.com/maps/@37.2935478369391,-106.062709479689,20z",37.2935,-106.0627,NA,NA,NA,NA
1018,558,,192925,3,22,Conejos River,Recreation,"https://www.google.com/maps/@37.0589832847189,-106.099945989112,20z",37.059,-106.0999,NA,NA,NA,NA
1019,603,,190279,3,20,South Fork Rio Grande,Recreation,"https://www.google.com/maps/@37.5947315335976,-106.728741450888,20z",37.5947,-106.7287,NA,NA,NA,NA
1020,616,,201748,4,59,Gunnison River,Recreation,"https://www.google.com/maps/@38.5304368080822,-106.951389967828,20z",38.5304,-106.9514,NA,NA,NA,NA
1021,634,,188856,4,59,East River,Recreation,"https://www.google.com/maps/@38.8545459546474,-106.919113975574,20z",38.8545,-106.9191,NA,NA,NA,NA
1022,651,,186323,4,40,North Fork Gunnison River,Recreation,"https://www.google.com/maps/@38.8775940637614,-107.592712382815,20z",38.8776,-107.5927,NA,NA,NA,NA
1023,665,,1440517,7,71,Dolores River,Recreation,"https://www.google.com/maps/@37.4745857665556,-108.490515361837,20z",37.4746,-108.4905,NA,NA,NA,NA
1024,674,,1440517,7,71,Dolores River,Recreation,"https://www.google.com/maps/@37.576676393474,-108.221811226291,20z",37.5767,-108.2218,NA,NA,NA,NA
1025,702,,169587,4,60,San Miguel River,Recreation,"https://www.google.com/maps/@38.2213429787084,-108.571170364106,20z",38.2213,-108.5712,NA,NA,NA,NA
1026,710,,169587,4,60,San Miguel River,Recreation,"https://www.google.com/maps/@38.0219145877576,-108.066190961902,20z",38.0219,-108.0662,NA,NA,NA,NA
1027,728,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.2484363991343,-107.76586200065,20z",38.2484,-107.7659,NA,NA,NA,NA
1028,729,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.2420683844599,-107.762127400873,20z",38.2421,-107.7621,NA,NA,NA,NA
1029,730,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.1520331558726,-107.752111304073,20z",38.152,-107.7521,NA,NA,NA,NA
1030,731,,185397,4,68,Uncompahgre River,Recreation,"https://www.google.com/maps/@38.1516004786949,-107.751938046064,20z",38.1516,-107.7519,NA,NA,NA,NA
1031,754,,45730,5,39,Colorado River,Recreation,"https://www.google.com/maps/@39.5597387839853,-107.360422190536,20z",39.5597,-107.3604,NA,NA,NA,NA
1032,755,5200580,45730,5,52,Colorado River,Recreation,"https://www.google.com/maps/@39.6164598205957,-107.130657687041,20z",39.6165,-107.1307,NA,NA,NA,NA
1033,756,5301089,45730,5,53,Colorado River,Recreation,"https://www.google.com/maps/@39.9881645141684,-106.511091447835,20z",39.9882,-106.5111,NA,NA,NA,NA
1034,769,5100719,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.0775946451794,-106.103861254461,20z",40.0776,-106.1039,NA,NA,NA,NA
1035,778,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.116120616038,-105.931426415353,20z",40.1161,-105.9314,NA,NA,NA,NA
1036,779,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1177465,-105.9277808,255m/data=!3m1!1e3",40.1169,-105.9291,NA,NA,NA,NA
1037,781,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1186526848447,-105.926411956927,20z",40.1187,-105.9264,NA,NA,NA,NA
1038,782,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.11925162037,-105.924246604807,20z",40.1193,-105.9242,NA,NA,NA,NA
1039,783,5100724,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1190523624658,-105.921786383902,20z",40.1191,-105.9218,NA,NA,NA,NA
1040,785,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1250626164914,-105.890020968914,20z",40.1251,-105.89,NA,NA,NA,NA
1041,786,,45730,5,51,Colorado River,Recreation,"https://www.google.com/maps/@40.1259434312345,-105.890007821143,20z",40.1259,-105.89,NA,NA,NA,NA
1042,807,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3680278431584,-107.04745676086,20z",39.368,-107.0475,NA,NA,NA,NA
1043,808,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3677354265057,-107.038059077246,20z",39.3677,-107.0381,NA,NA,NA,NA
1044,809,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3628685788185,-107.029367704205,20z",39.3629,-107.0294,NA,NA,NA,NA
1045,810,,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.3625732900198,-107.02922615017,20z",39.3626,-107.0292,NA,NA,NA,NA
1046,825,3801892,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.1919585065168,-106.815505937827,20z",39.192,-106.8155,NA,NA,NA,NA
1047,826,3801418,174812,5,38,Roaring Fork River,Recreation,"https://www.google.com/maps/@39.192619239229,-106.81575196836,20z",39.1926,-106.8158,NA,NA,NA,NA
1048,839,,174007,5,37,Eagle River,Recreation,"https://www.google.com/maps/@39.6559531050071,-106.831559349856,20z",39.656,-106.8316,NA,NA,NA,NA
1049,851,3701417,174007,5,37,Eagle River,Recreation,"https://www.google.com/maps/@39.6319580016133,-106.522009575564,20z",39.632,-106.522,NA,NA,NA,NA
1050,860,3600709,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0125546365271,-106.383290878495,20z",40.0125,-106.3833,NA,NA,NA,NA
1051,861,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0097324651074,-106.379843874365,20z",40.0097,-106.3798,NA,NA,NA,NA
1052,865,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0040756959611,-106.378533510494,20z",40.0041,-106.3785,NA,NA,NA,NA
1053,866,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@40.0005784824287,-106.378618613027,20z",40.0006,-106.3786,NA,NA,NA,NA
1054,867,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9954907891956,-106.36959602888,20z",39.9955,-106.3696,NA,NA,NA,NA
1055,868,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9906645811245,-106.371089283979,20z",39.9907,-106.3711,NA,NA,NA,NA
1056,870,3600777,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9772285729065,-106.363786077982,20z",39.9772,-106.3638,NA,NA,NA,NA
1057,871,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9746438452575,-106.3616989135,20z",39.9746,-106.3617,NA,NA,NA,NA
1058,872,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9712609971905,-106.36273251044,20z",39.9713,-106.3627,NA,NA,NA,NA
1059,874,,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9672309492135,-106.362349165018,20z",39.9672,-106.3623,NA,NA,NA,NA
1060,881,3600827,173194,5,36/WHT,Blue River,Recreation,"https://www.google.com/maps/@39.9108791319357,-106.342050078475,20z",39.9109,-106.3421,NA,NA,NA,NA
1061,895,3601098,173194,5,36/TAW,Blue River,Recreation,"https://www.google.com/maps/@39.6303161507474,-106.072130110385,20z",39.6303,-106.0721,NA,NA,NA,NA
1062,901,3601044,173194,5,36/TAW,Blue River,Recreation,"https://www.google.com/maps/@39.4761477868891,-106.046189323645,20z",39.4761,-106.0462,NA,NA,NA,NA
1063,908,,178386,5,51,Fraser River,Recreation,"https://www.google.com/maps/@40.0816153146762,-105.924780266812,20z",40.0816,-105.9248,NA,NA,NA,NA
1064,923,,172505,6,58,Elk River,Recreation,"https://www.google.com/maps/@40.5133015551179,-106.957395141397,20z",40.5133,-106.9574,NA,NA,NA,NA
1065,931,,172505,6,58,Elk River,Recreation,"https://www.google.com/maps/@40.5896189130259,-106.908174799628,20z",40.5896,-106.9082,NA,NA,NA,NA
1066,993,,169566,6,58,Yampa River,Recreation,"https://www.google.com/maps/@40.4834553865408,-106.833006640785,20z",40.4835,-106.833,NA,NA,NA,NA
1067,997,,169566,6,58,Yampa River,Recreation,"https://www.google.com/maps/@40.4133998396553,-106.834767473914,20z",40.4134,-106.8348,NA,NA,NA,NA
1068,1002,,169566,6,58,Yampa River,Recreation,"https://www.google.com/maps/@40.3934012983819,-106.83315436828,20z",40.3934,-106.8332,NA,NA,NA,NA
